name,calories,carbs,fat,restaurant,category
Groovy Smoothie,314,76.0,2,Red Robin Gourmet Burgers,Shakes
Hawaiian Heart Throb Smoothie,431,100.0,3,Red Robin Gourmet Burgers,Shakes
Jungle Shake,453,56.0,15,Red Robin Gourmet Burgers,Shakes
Kahlua Jamaican Shake,313,38.0,11,Red Robin Gourmet Burgers,Shakes
Monster Malt Banana,815,129.0,30,Red Robin Gourmet Burgers,Shakes
Monster Malt Chocolate,904,148.0,31,Red Robin Gourmet Burgers,Shakes
Monster Malt Peach,815,129.0,30,Red Robin Gourmet Burgers,Shakes
Monster Malt Raspberry,1105,168.0,30,Red Robin Gourmet Burgers,Shakes
Monster Malt Strawberry,749,113.0,30,Red Robin Gourmet Burgers,Shakes
Monster Malt Vanilla,757,113.0,31,Red Robin Gourmet Burgers,Shakes
Monster Rookie Magic Shake,883,127.0,40,Red Robin Gourmet Burgers,Shakes
Monster Shake Banana,646,99.0,27,Red Robin Gourmet Burgers,Shakes
Monster Shake Chocolate,735,118.0,28,Red Robin Gourmet Burgers,Shakes
Monster Shake Mint Brownie,848,120.0,42,Red Robin Gourmet Burgers,Shakes
Monster Shake Peach,646,99.0,27,Red Robin Gourmet Burgers,Shakes
Monster Shake Raspberry,936,138.0,27,Red Robin Gourmet Burgers,Shakes
Monster Shake Strawberry,579,83.0,27,Red Robin Gourmet Burgers,Shakes
Monster Shake Vanilla,588,83.0,28,Red Robin Gourmet Burgers,Shakes
Strawberry,195,51.0,0,Taco Bueno,Shakes
Strawberry,325,85.0,0,Taco Bueno,Shakes
Chocolate Frosty Waffle Cone,300,54.0,6,Wendy's,Shakes
Jr. Original Chocolate Frosty™,200,32.0,5,Wendy's,Shakes
Jr. Original Chocolate Frosty™,200,32.0,5,Wendy's,Shakes
Jr. Vanilla Frosty™,190,32.0,4,Wendy's,Shakes
Large Caramel Frosty™ Shake,990,195.0,18,Wendy's,Shakes
Large Chocolate Frosty™ Shake,870,164.0,17,Wendy's,Shakes
Large Original Chocolate Frosty™,590,97.0,15,Wendy's,Shakes
Large Strawberry Frosty™ Shake,780,149.0,15,Wendy's,Shakes
Large Vanilla Frosty™,560,93.0,14,Wendy's,Shakes
Medium Original Chocolate Frosty™,410,67.0,10,Wendy's,Shakes
Medium Vanilla Frosty™,390,65.0,10,Wendy's,Shakes
Small Caramel Frosty™ Shake,650,121.0,14,Wendy's,Shakes
Small Chocolate Frosty™ Shake,580,104.0,0,Wendy's,Shakes
Small Original Chocolate Frosty™,290,48.0,7,Wendy's,Shakes
Small Strawberry Frosty™ Shake,540,97.0,12,Wendy's,Shakes
Small Vanilla Frosty™,280,46.0,7,Wendy's,Shakes
Vanilla Frosty Waffle Cone,290,53.0,6,Wendy's,Shakes
Breaded Onion Rings (Large),480,62.0,27,A&W Restaurants,Sides
Breaded Onion Rings (Regular),350,45.0,16,A&W Restaurants,Sides
Cheese Curds (Large),1140,54.0,80,A&W Restaurants,Sides
Cheese Curds (Regular),570,27.0,40,A&W Restaurants,Sides
Chili,190,22.0,6,A&W Restaurants,Sides
Corn Dog Nuggets® (Regular),280,32.0,13,A&W Restaurants,Sides
Corn Dog Nuggets® (Small/ Kids),180,20.0,8,A&W Restaurants,Sides
Extra Burger Patty,170,2.0,12,A&W Restaurants,Sides
Add Fried Shrimp,390,35.0,21,Applebee's,Sides
Add Grilled Shrimp,230,2.0,17,Applebee's,Sides
Baked Potato,430,42.0,28,Applebee's,Sides
Breadstick,290,22.0,19,Applebee's,Sides
Cheesy Corn,350,28.0,20,Applebee's,Sides
Cole Slaw,140,15.0,9,Applebee's,Sides
"Crunchy Onion Rings, Side",530,63.0,28,Applebee's,Sides
"Fresh Fruit, Side",90,24.0,0,Applebee's,Sides
Fried Red Potatoes,150,22.0,5,Applebee's,Sides
Garlic Mashed Potatoes,330,38.0,18,Applebee's,Sides
Loaded Baked Potato,500,42.0,35,Applebee's,Sides
Loaded Mashed Potatoes,550,41.0,42,Applebee's,Sides
Red Beans & Rice,290,48.0,6,Applebee's,Sides
Buffalo Dipping Sauce Adds,10,1.0,1,Arby's,Sides
Honey Dijon Mustard Sauce Adds,140,5.0,13,Arby's,Sides
Jalapeno Bites® – (5),300,31.0,17,Arby's,Sides
Jalapeno Bites® – (8),470,49.0,27,Arby's,Sides
Loaded Potato Bites® – (5),350,32.0,21,Arby's,Sides
Loaded Potato Bites® – (8),570,51.0,34,Arby's,Sides
Mozzarella Sticks – (4),440,39.0,23,Arby's,Sides
Mozzarella Sticks – (6),660,59.0,34,Arby's,Sides
Potato Cakes (2),260,28.0,15,Arby's,Sides
Potato Cakes (3),390,42.0,23,Arby's,Sides
Potato Cakes (4),510,57.0,30,Arby's,Sides
Ranch Dipping Sauce Adds,160,2.0,16,Arby's,Sides
Steakhouse Onion Rings (5),460,56.0,24,Arby's,Sides
Tangy Barbeque Sauce Adds,45,11.0,0,Arby's,Sides
Bo-Tato Rounds,230,24.0,14,Bojangle's Famous Chicken 'n Biscuits,Sides
Bo-Tato Rounds,350,35.0,22,Bojangle's Famous Chicken 'n Biscuits,Sides
Bo-Tato Rounds,580,59.0,36,Bojangle's Famous Chicken 'n Biscuits,Sides
Bojangles Cajun Pintos,110,20.0,0,Bojangle's Famous Chicken 'n Biscuits,Sides
Bojangles Cajun Pintos,380,70.0,1,Bojangle's Famous Chicken 'n Biscuits,Sides
Bojangles’ Dirty Rice,165,24.0,6,Bojangle's Famous Chicken 'n Biscuits,Sides
Bojangles’ Dirty Rice,570,83.0,20,Bojangle's Famous Chicken 'n Biscuits,Sides
Cajun Filet Biscuit,515,45.0,28,Bojangle's Famous Chicken 'n Biscuits,Sides
Cole Slaw,255,18.0,20,Bojangle's Famous Chicken 'n Biscuits,Sides
Cole Slaw,870,61.0,68,Bojangle's Famous Chicken 'n Biscuits,Sides
Green Beans,35,7.0,0,Bojangle's Famous Chicken 'n Biscuits,Sides
Green Beans,120,24.0,0,Bojangle's Famous Chicken 'n Biscuits,Sides
Macaroni ‘N Cheese,240,33.0,7,Bojangle's Famous Chicken 'n Biscuits,Sides
Macaroni ‘N Cheese,911,114.0,24,Bojangle's Famous Chicken 'n Biscuits,Sides
Mashed Potatoes ‘N Gravy,150,21.0,6,Bojangle's Famous Chicken 'n Biscuits,Sides
Mashed Potatoes ‘N Gravy,555,77.0,23,Bojangle's Famous Chicken 'n Biscuits,Sides
Picnic Grits,230,47.0,2,Bojangle's Famous Chicken 'n Biscuits,Sides
Seasoned Fries,215,20.0,14,Bojangle's Famous Chicken 'n Biscuits,Sides
Seasoned Fries,300,27.0,20,Bojangle's Famous Chicken 'n Biscuits,Sides
Seasoned Fries,530,49.0,35,Bojangle's Famous Chicken 'n Biscuits,Sides
Steak Biscuit,555,44.0,35,Bojangle's Famous Chicken 'n Biscuits,Sides
Buffalo Chips Basket,514,93.0,9,Buffalo Wild Wings,Sides
Buffalo Chips Basket with cheese,734,95.0,27,Buffalo Wild Wings,Sides
Buffalo Chips Regular,257,47.0,5,Buffalo Wild Wings,Sides
Buffalo Chips Regular,257,47.0,5,Buffalo Wild Wings,Sides
Buffalo Chips Regular with cheese,367,48.0,14,Buffalo Wild Wings,Sides
Coleslaw,170,6.0,15,Buffalo Wild Wings,Sides
French fries,280,42.0,10,Buffalo Wild Wings,Sides
French Fries Basket,560,84.0,20,Buffalo Wild Wings,Sides
French Fries Regular,280,42.0,10,Buffalo Wild Wings,Sides
Onion Rings Basket,1100,130.0,55,Buffalo Wild Wings,Sides
Onion Rings Regular,460,52.0,26,Buffalo Wild Wings,Sides
Onion Rings Regular,460,52.0,26,Buffalo Wild Wings,Sides
Potato Wedges Basket,560,79.0,28,Buffalo Wild Wings,Sides
Potato Wedges Basket with cheese,780,81.0,46,Buffalo Wild Wings,Sides
Potato Wedges Regular,280,40.0,14,Buffalo Wild Wings,Sides
Potato Wedges Regular,280,40.0,14,Buffalo Wild Wings,Sides
Potato Wedges Regular with cheese,390,41.0,23,Buffalo Wild Wings,Sides
Side Salad,210,14.0,15,Buffalo Wild Wings,Sides
Tortilla chips and salsa,250,23.0,15,Buffalo Wild Wings,Sides
Tortilla chips and salsa,250,23.0,15,Buffalo Wild Wings,Sides
BK® Chicken Fries (12 pc),500,32.0,29,Burger King,Sides
BK® Chicken Fries (6 pc),250,16.0,15,Burger King,Sides
BK® Chicken Fries (9 pc),380,24.0,22,Burger King,Sides
BK® Fresh Apple Fries,25,6.0,0,Burger King,Sides
Low Fat Caramel Sauce,45,10.0,0,Burger King,Sides
Motts’® Harvest Plus Applesauce,50,13.0,0,Burger King,Sides
Mozzarella Sticks (4 pc),280,24.0,15,Burger King,Sides
Onion Rings – large,490,57.0,26,Burger King,Sides
Onion Rings – medium,400,47.0,21,Burger King,Sides
Onion Rings – small,310,36.0,17,Burger King,Sides
Onion Rings – value,150,17.0,8,Burger King,Sides
Baked Potato‐plain,240,54.0,0,Captain D's,Sides
Breadstick,150,21.0,6,Captain D's,Sides
Broccoli,40,5.0,1,Captain D's,Sides
Cheese Sticks,220,16.0,12,Captain D's,Sides
Cocktail Sauce,25,6.0,0,Captain D's,Sides
Cole Slaw,170,13.0,12,Captain D's,Sides
Corn on the Cob,190,37.0,2,Captain D's,Sides
Cracklins,160,11.0,12,Captain D's,Sides
French Fries,310,38.0,15,Captain D's,Sides
Fried Okra,230,23.0,14,Captain D's,Sides
Ginger Teriyaki Sauce,60,13.0,0,Captain D's,Sides
Green Beans,60,10.0,2,Captain D's,Sides
Hush Puppies (2),200,18.0,13,Captain D's,Sides
Jalapeno Poppers,155,20.0,7,Captain D's,Sides
Macaroni & Cheese,160,17.0,7,Captain D's,Sides
Roasted Red Potatoes,170,25.0,7,Captain D's,Sides
Scampi Butter Sauce,120,5.0,10,Captain D's,Sides
Seasoned Rice,160,35.0,1,Captain D's,Sides
Side Salad,14,2.0,0,Captain D's,Sides
Sweet Chili Sauce,100,25.0,0,Captain D's,Sides
Tartar Sauce,100,1.0,10,Captain D's,Sides
Chips,300,,17,Carl's Jr.,Sides
Chips & Cheese,620,,36,Carl's Jr.,Sides
Fried Zucchini,330,,18,Carl's Jr.,Sides
Guacamole,60,,5,Carl's Jr.,Sides
Onion Rings,530,,28,Carl's Jr.,Sides
Pinto Beans & Cheese – Family Size,750,,34,Carl's Jr.,Sides
Pinto Beans & Cheese – Small,360,,18,Carl's Jr.,Sides
Rice – Family Size,540,,15,Carl's Jr.,Sides
Rice – Small,210,,6,Carl's Jr.,Sides
Sour Cream,50,,3,Carl's Jr.,Sides
Cole Slaw,360,19.0,31,Chick-fil-A,Sides
Fruit Cup,70,17.0,0,Chick-fil-A,Sides
Add Fried Shrimp to any Entrée,110,7.0,6,Chili's,Sides
Add Fried Shrimp to any Entrée,220,15.0,12,Chili's,Sides
Add Rice and Black Beans,290,48.0,7,Chili's,Sides
Add Spicy Garlic & Lime Shrimp to any Entrée,80,2.0,4,Chili's,Sides
Add Spicy Garlic & Lime Shrimp to any Entrée,150,4.0,8,Chili's,Sides
Applewood Smoked Bacon,90,0.0,7,Chili's,Sides
Avocado Slices,80,4.0,7,Chili's,Sides
BBQ Sauce (Original),50,12.0,0,Chili's,Sides
Black Bean Patty Only,200,25.0,2,Chili's,Sides
Black Beans,100,18.0,1,Chili's,Sides
"Cheese, American",70,1.0,6,Chili's,Sides
"Cheese, Cheddar",80,0.0,7,Chili's,Sides
"Cheese, Provolone",80,0.0,6,Chili's,Sides
"Cheese, Swiss",80,1.0,6,Chili's,Sides
Cinnamon Apples,280,48.0,11,Chili's,Sides
Cole Slaw,240,15.0,20,Chili's,Sides
"Dressing, Ancho Chile Ranch",190,3.0,19,Chili's,Sides
"Dressing, Avocado Ranch",140,3.0,14,Chili's,Sides
"Dressing, Bleu Cheese",240,1.0,26,Chili's,Sides
"Dressing, Citrus Balsamic Vinaigrette",250,6.0,25,Chili's,Sides
"Dressing, Honey Lime",200,13.0,17,Chili's,Sides
"Dressing, Honey Mustard",200,1.0,22,Chili's,Sides
"Dressing, Honey Mustard No Fat",70,11.0,0,Chili's,Sides
"Dressing, Low Fat Ranch",80,9.0,5,Chili's,Sides
"Dressing, Ranch",180,2.0,19,Chili's,Sides
"Gravy, Black Pepper",30,4.0,2,Chili's,Sides
Guacamole,45,3.0,4,Chili's,Sides
Homestyle Fries,380,61.0,13,Chili's,Sides
Honey Chipotle Sauce,140,34.0,0,Chili's,Sides
Loaded Mashed Potatoes,390,28.0,25,Chili's,Sides
Mashed Potatoes w/ Black Pepper Gravy,280,31.0,15,Chili's,Sides
Ranch Only as served w/ Chips,480,6.0,50,Chili's,Sides
Rice,190,30.0,7,Chili's,Sides
Salsa Only as served w/ Chips,50,8.0,0,Chili's,Sides
Sour Cream,60,2.0,6,Chili's,Sides
Steamed Broccoli,80,6.0,6,Chili's,Sides
Sweet Corn on the Cob w/ Butter,200,32.0,7,Chili's,Sides
"Wheat Bun, Plain",360,62.0,9,Chili's,Sides
Black Beans,120,23.0,1,Chipotle Mexican Grill,Sides
Black Beans (side),80,14.0,0,Chipotle Mexican Grill,Sides
Black Beans (taco),40,8.0,0,Chipotle Mexican Grill,Sides
Cheese,100,0.0,8,Chipotle Mexican Grill,Sides
Cheese (small quesadilla),100,0.0,8,Chipotle Mexican Grill,Sides
Cheese (taco),35,0.0,3,Chipotle Mexican Grill,Sides
Chips,570,73.0,27,Chipotle Mexican Grill,Sides
Chips,140,18.0,7,Chipotle Mexican Grill,Sides
Cilantro-Lime Rice,130,23.0,3,Chipotle Mexican Grill,Sides
Cilantro-Lime Rice (side),110,19.0,2,Chipotle Mexican Grill,Sides
Cilantro-Lime Rice (taco),40,8.0,1,Chipotle Mexican Grill,Sides
Fajita Vegetables,20,4.0,0,Chipotle Mexican Grill,Sides
Fajita Vegetables,5,1.0,0,Chipotle Mexican Grill,Sides
Fresh Tomato Salsa,20,4.0,0,Chipotle Mexican Grill,Sides
Fresh Tomato Salsa,5,1.0,0,Chipotle Mexican Grill,Sides
Green Tomatillo Salsa,15,3.0,0,Chipotle Mexican Grill,Sides
Green Tomatillo Salsa,5,1.0,0,Chipotle Mexican Grill,Sides
Guacamole,150,8.0,13,Chipotle Mexican Grill,Sides
Guacamole,50,3.0,4,Chipotle Mexican Grill,Sides
Pinto Beans,120,22.0,1,Chipotle Mexican Grill,Sides
Pinto Beans (side),80,14.0,0,Chipotle Mexican Grill,Sides
Pinto Beans (taco),40,7.0,0,Chipotle Mexican Grill,Sides
Red Tomatillo Salsa,40,8.0,1,Chipotle Mexican Grill,Sides
Red Tomatillo Salsa,15,3.0,0,Chipotle Mexican Grill,Sides
Roasted Chili – Corn Salsa,80,15.0,1,Chipotle Mexican Grill,Sides
Roasted Chili – Corn Salsa,25,5.0,0,Chipotle Mexican Grill,Sides
Romaine Lettuce (salad),10,2.0,0,Chipotle Mexican Grill,Sides
Romaine Lettuce (taco),5,1.0,0,Chipotle Mexican Grill,Sides
Romaine Lettuce (tacos),5,1.0,0,Chipotle Mexican Grill,Sides
Sour Cream,120,2.0,10,Chipotle Mexican Grill,Sides
Sour Cream,40,1.0,3,Chipotle Mexican Grill,Sides
Vinaigrette,260,12.0,24,Chipotle Mexican Grill,Sides
Cajun Rice,130,16.0,7,Church's,Sides
Cole Slaw,150,15.0,10,Church's,Sides
Collard Greens,35,7.0,0,Church's,Sides
Corn,140,24.0,3,Church's,Sides
French Fries,140,19.0,6,Church's,Sides
Green Beans,35,7.0,0,Church's,Sides
Honey-Butter Biscuit,240,28.0,12,Church's,Sides
Jalapeño Cheese Bombers® (4),160,20.0,8,Church's,Sides
Jalapeño Pepper,5,1.0,0,Church's,Sides
Macaroni & Cheese,190,24.0,7,Church's,Sides
Mashed Potatoes & Gravy,110,21.0,2,Church's,Sides
Okra,170,17.0,11,Church's,Sides
Red Beans & Rice,140,37.0,12,Church's,Sides
Sweet Corn Nuggets (8),250,30.0,12,Church's,Sides
"Baby Carrots – LF, VG, G",30,7.0,0,Corner Bakery Cafe,Sides
"Bakery Chips – VG, G",150,15.0,9,Corner Bakery Cafe,Sides
Banana – Whole (Kids’ Menu) – G,110,27.0,0,Corner Bakery Cafe,Sides
"Focaccia Roll – LF, VG",110,19.0,1,Corner Bakery Cafe,Sides
Garlic Bread (Pasta Entrées Only) – V,110,16.0,4,Corner Bakery Cafe,Sides
Grapes – Small Bunch (Kids’ Menu) – G,40,11.0,0,Corner Bakery Cafe,Sides
"Harvest Crisp – LF, VG",60,10.0,0,Corner Bakery Cafe,Sides
Breaded Mushrooms,250,36.0,9,Dairy Queen,Sides
Cheese Curds,550,0.0,45,Dairy Queen,Sides
Corn Dog,260,26.0,15,Dairy Queen,Sides
Bacon Strips,140,1.0,11,Denny's,Sides
Bagel & Cream Cheese,428,48.0,12,Denny's,Sides
Bowl of Harvest Oatmeal w/ Milk,370,74.0,5,Denny's,Sides
Broccoli,25,4.0,0,Denny's,Sides
Buttermilk Biscuit,190,24.0,9,Denny's,Sides
Cheddar Cheese Hash Browns,300,26.0,19,Denny's,Sides
Chicken Sausage Patty (2),220,1.0,18,Denny's,Sides
Coleslaw,260,15.0,22,Denny's,Sides
Corn,120,21.0,0,Denny's,Sides
Dippable Veggies / no dressing,30,5.0,0,Denny's,Sides
Egg Whites,50,1.0,0,Denny's,Sides
Eggs (each) 2 oz = 1 egg,125,0.0,11,Denny's,Sides
English Muffin / no margarine,130,25.0,1,Denny's,Sides
"Everything Hash Browns w/ onions, cheese & country gravy",340,33.0,21,Denny's,Sides
Fiesta Corn,130,26.0,3,Denny's,Sides
"French Fries, salted",430,50.0,23,Denny's,Sides
Fruit   –   Banana,110,29.0,0,Denny's,Sides
Fruit   –   Grapes,55,29.0,0,Denny's,Sides
Garlic Dinner Bread,170,21.0,9,Denny's,Sides
Garlic Dinner Bread,170,21.0,9,Denny's,Sides
Golden  –  Fried Shrimp,190,20.0,8,Denny's,Sides
Green Beans,25,4.0,0,Denny's,Sides
Grilled Ham Slice,120,8.0,5,Denny's,Sides
Grilled Shrimp Skewer,90,1.0,4,Denny's,Sides
Grits w/ margarine,90,15.0,3,Denny's,Sides
Grits w/ margarine,220,44.0,3,Denny's,Sides
Hash Browns,210,26.0,12,Denny's,Sides
Hash Browns,210,26.0,12,Denny's,Sides
Hash Browns,210,26.0,12,Denny's,Sides
Mashed Potatoes,100,55.0,3,Denny's,Sides
Onion Rings,520,48.0,36,Denny's,Sides
Pancake Puppies®,370,68.0,8,Denny's,Sides
Red  –  Skinned Potatoes,210,27.0,7,Denny's,Sides
Red  –  Skinned Potatoes,210,27.0,7,Denny's,Sides
Sausage Links (4),370,4.0,34,Denny's,Sides
Sautéed Spinach,70,5.0,6,Denny's,Sides
Sautéed Spinach w/ Pico de Gallo & Bacon,110,6.0,8,Denny's,Sides
Seasonal Fruit,70,18.0,0,Denny's,Sides
Slices of Toast w/ margarine,270,31.0,13,Denny's,Sides
Smoked Cheddar Mashed Potatoes,120,49.0,5,Denny's,Sides
Tomato Slices,10,2.0,0,Denny's,Sides
Turkey Bacon Strips,180,1.0,11,Denny's,Sides
6.5″ Flour Tortillas(12 pack),1303,186.0,43,El Pollo Loco,Sides
6.5″ Flour Tortillas(2 pack),217,31.0,7,El Pollo Loco,Sides
6.5″ Flour Tortillas(8 pack),869,124.0,29,El Pollo Loco,Sides
Avocado Salsa (Hot),36,2.0,3,El Pollo Loco,Sides
BBQ Black Beans (Small),200,36.0,3,El Pollo Loco,Sides
BBQ Black Beans (Small),200,36.0,3,El Pollo Loco,Sides
BBQ Black Beans(Large),551,99.0,8,El Pollo Loco,Sides
Cole Slaw(Large),402,28.0,30,El Pollo Loco,Sides
Cole Slaw(Small),134,9.0,10,El Pollo Loco,Sides
Corn Cobbettes(Large Side-4 cobs),375,50.0,16,El Pollo Loco,Sides
Corn Cobbettes(Small Side-2 cobs),162,25.0,5,El Pollo Loco,Sides
Flame-Grilled Corn(Large),316,53.0,12,El Pollo Loco,Sides
Flame-Grilled Corn(Small),126,21.0,4,El Pollo Loco,Sides
French Fries(Large),635,78.0,32,El Pollo Loco,Sides
French Fries(Small),329,40.0,16,El Pollo Loco,Sides
Fresh Vegetables (Small w/o margarine),37,8.0,0,El Pollo Loco,Sides
Fresh Vegetables(Large),114,16.0,5,El Pollo Loco,Sides
Fresh Vegetables(Small),57,8.0,2,El Pollo Loco,Sides
Hand-Made Guacamole,72,3.0,6,El Pollo Loco,Sides
Hand-Made Guacamole & Chips,694,81.0,37,El Pollo Loco,Sides
Hand-Made Guacamole(Large),51,3.0,4,El Pollo Loco,Sides
House Salsa (Mild),9,2.0,0,El Pollo Loco,Sides
Jalapeno Hot Sauce Packet,3,1.0,0,El Pollo Loco,Sides
Loco Side Salad(Large),121,14.0,5,El Pollo Loco,Sides
Loco Side Salad(Small),62,7.0,2,El Pollo Loco,Sides
Macaroni & Cheese(Large),690,60.0,40,El Pollo Loco,Sides
Macaroni & Cheese(Small),253,22.0,14,El Pollo Loco,Sides
Mashed Potatoes w/Gravy(Large),430,84.0,7,El Pollo Loco,Sides
Mashed Potatoes w/Gravy(Small),124,25.0,1,El Pollo Loco,Sides
Mixed Tortillas (12 pack),652,93.0,21,El Pollo Loco,Sides
Mixed Tortillas (8 pack),434,62.0,14,El Pollo Loco,Sides
Pico de Gallo Salsa (Medium),14,2.0,0,El Pollo Loco,Sides
Pinto Beans (Small),196,29.0,4,El Pollo Loco,Sides
Pinto Beans(Large),523,78.0,10,El Pollo Loco,Sides
Pinto Beans(Small),196,29.0,4,El Pollo Loco,Sides
Salsa Roja (Hot),14,3.0,0,El Pollo Loco,Sides
Sour Cream,80,1.0,6,El Pollo Loco,Sides
Spanish Rice (Small),170,32.0,2,El Pollo Loco,Sides
Spanish Rice(Large),406,77.0,5,El Pollo Loco,Sides
Spanish Rice(Small),170,32.0,2,El Pollo Loco,Sides
Sweet Corn Cake(Large),675,97.0,26,El Pollo Loco,Sides
Sweet Corn Cake(Small),250,36.0,9,El Pollo Loco,Sides
Sweet Potato Fries(Large),982,103.0,60,El Pollo Loco,Sides
Sweet Potato Fries(Small),327,34.0,20,El Pollo Loco,Sides
Baked Potato,329,68.0,3,FATZ,Sides
Baked Sweet Potato,366,82.0,1,FATZ,Sides
Bleu Cheese and Peppercorn Steak Topper,106,1.0,8,FATZ,Sides
Cheese Fries,449,48.0,24,FATZ,Sides
Chips and Salsa Tray (per serving),194,37.0,4,FATZ,Sides
Cinnamon Apples,119,29.0,0,FATZ,Sides
Cinnamon Honey Butter (1 ounce),173,6.0,16,FATZ,Sides
Cinnamon Honey Butter (1 ounce),173,6.0,16,FATZ,Sides
French Fries,334,45.0,15,FATZ,Sides
Fresh Grilled Asparagus with Lemon Butter Sauce,115,5.0,9,FATZ,Sides
Fried Green Tomato Slider Tray (per serving),141,23.0,4,FATZ,Sides
Fried Shrimp ( 3 pieces),175,16.0,4,FATZ,Sides
Garden Blend Rice,210,46.0,0,FATZ,Sides
Grilled Shrimp Skewer,146,2.0,7,FATZ,Sides
Killer Shrimp,336,14.0,16,FATZ,Sides
Large Veggie Tray (per serving),62,5.0,0,FATZ,Sides
Lite Side Veggie Skewers (2 skewers),33,6.0,0,FATZ,Sides
Loaded Baked Potato,458,69.0,15,FATZ,Sides
Pint of Garden Blend Rice (8 ounces),280,61.0,0,FATZ,Sides
Pint of Pasta Salad (16 ounces),879,123.0,30,FATZ,Sides
Pint of Pasta Salad (8 ounces),440,62.0,15,FATZ,Sides
Pint of Sweet Vidalia Coleslaw (8 ounces),309,21.0,24,FATZ,Sides
Poppy Seed Rolls (1 roll),100,16.0,3,FATZ,Sides
Poppyseed Rolls (1 roll),100,16.0,3,FATZ,Sides
Quart of Garden Blend Rice (16 ounces),560,122.0,0,FATZ,Sides
Quart of Sweet Vidalia Onion Coleslaw (16 ounces),618,42.0,48,FATZ,Sides
Red Skinned Mashed Potatoes,303,33.0,16,FATZ,Sides
Sauteed Spinach,211,3.0,21,FATZ,Sides
Seasoned Potato Wedge Tray (per wedge),125,18.0,5,FATZ,Sides
Small Veggie Tray,29,6.0,0,FATZ,Sides
Smoked Ham,54,0.0,3,FATZ,Sides
Smoked Turkey,31,0.0,1,FATZ,Sides
Smothered Steak Topper,137,11.0,9,FATZ,Sides
Steamed Broccoli,51,7.0,1,FATZ,Sides
Stone Ground Cheese Grits,537,48.0,27,FATZ,Sides
Sweet Potato Fries,425,61.0,19,FATZ,Sides
"Breadstick, Dry (1 each)",100,20.0,2,Fazoli's,Sides
Broccoli,30,4.0,0,Fazoli's,Sides
Broccoli and Fire Roasted Tomatoes,35,5.0,0,Fazoli's,Sides
Croutons (Pack),70,8.0,3,Fazoli's,Sides
Garlic Breadstick (1 each),150,20.0,7,Fazoli's,Sides
Meatballs,250,6.0,18,Fazoli's,Sides
Sliced Italian Sausage,200,3.0,16,Fazoli's,Sides
Toasted Ravioli (Six),340,54.0,8,Fazoli's,Sides
Toasted Ravioli (Twelve),690,108.0,16,Fazoli's,Sides
Batter Coat French Fries,263,29.0,14,Golden Chick,Sides
Classic Potato Salad,287,27.0,19,Golden Chick,Sides
Coleslaw,125,12.0,8,Golden Chick,Sides
Corn Nuggets,265,33.0,13,Golden Chick,Sides
Corn on the Cob,182,34.0,6,Golden Chick,Sides
Dirty Rice,200,16.0,12,Golden Chick,Sides
Fresh Baked Yeast Roll,176,25.0,5,Golden Chick,Sides
Fried Okra,292,34.0,15,Golden Chick,Sides
Green Beans,31,6.0,0,Golden Chick,Sides
Mac & Cheese,139,20.0,4,Golden Chick,Sides
Mashed Potatoes,74,13.0,1,Golden Chick,Sides
Mozzarella Sticks,342,25.0,20,Golden Chick,Sides
Southwest Style Pinto Beans,142,23.0,1,Golden Chick,Sides
Tropical Fruit Salad,90,23.0,0,Golden Chick,Sides
White Cream Peppered Gravy,54,8.0,0,Golden Chick,Sides
Beer Battered Onion Rings,410,45.0,24,Hardee's,Sides
Cole Slaw (small = 1 serving),170,20.0,10,Hardee's,Sides
Mashed Potatoes (small = 1 serving),90,17.0,2,Hardee's,Sides
Side Salad (no dressing),120,7.0,7,Hardee's,Sides
Baked Potato,340,63.0,7,IHOP,Sides
Dill Pickle Spear,5,1.0,0,IHOP,Sides
Garlic Bread,150,15.0,8,IHOP,Sides
Bacon Cheddar Potato Wedges,680,58.0,42,Jack in the Box,Sides
Beef Taco (1 Taco),190,17.0,11,Jack in the Box,Sides
Chiquita® Apple Bites with Caramel,70,17.0,0,Jack in the Box,Sides
Egg Roll 1 pc.,150,15.0,7,Jack in the Box,Sides
Egg Roll 3 pc.,440,46.0,22,Jack in the Box,Sides
Mozzarella Cheese Sticks 3 pc.,280,22.0,16,Jack in the Box,Sides
Mozzarella Cheese Sticks 6 pc.,560,43.0,33,Jack in the Box,Sides
Onion Rings,450,45.0,28,Jack in the Box,Sides
Stuffed Jalapeños 3 pc.,220,21.0,12,Jack in the Box,Sides
Stuffed Jalapeños 7 pc.,510,49.0,29,Jack in the Box,Sides
BBQ Jimmy Chips,160,17.0,9,Jimmy Johns,Sides
Chocolate Chunk Cookie,420,62.0,17,Jimmy Johns,Sides
Jalapeño Chips,150,18.0,7,Jimmy Johns,Sides
"Pickle, Spear",5,1.0,0,Jimmy Johns,Sides
"Pickle, Whole",22,4.0,0,Jimmy Johns,Sides
Raisin Oatmeal Cookie,420,65.0,14,Jimmy Johns,Sides
Regular Chips,160,18.0,8,Jimmy Johns,Sides
Sea Salt & Vinegar Chips,140,16.0,8,Jimmy Johns,Sides
Thinny Chips,130,19.0,5,Jimmy Johns,Sides
Add Coconut Shrimp,420,42.0,24,Joe's Crab Shack,Sides
Add Fried Shrimp,330,27.0,17,Joe's Crab Shack,Sides
Add Snow Crab,260,0.0,23,Joe's Crab Shack,Sides
